lambda1,lambda2,exact_recovery,TP,FP,FN,conditional_bias,iterations,lambda1_ratio,lambda2_ratio
0.5924466935462863,0.006723357536499335,1,10,0,0,0.3172036702388804,5000,14.189260648386055,0.161026255284901
0.6496037041136558,0.006723357536499335,1,10,0,0,0.3474586931601086,5000,15.558186713224659,0.161026255284901
0.7067607146810252,0.006723357536499335,1,10,0,0,0.37771371608133686,5000,16.927112778063265,0.161026255284901
0.7639177252483946,0.006723357536499335,1,10,0,0,0.4079687390025649,5000,18.296038842901872,0.161026255284901
0.8210747358157641,0.006723357536499335,1,10,0,0,0.4382237619237929,5000,19.664964907740476,0.161026255284901
0.8782317463831335,0.006723357536499335,1,10,0,0,0.46847878484502115,5000,21.033890972579083,0.161026255284901
0.9353887569505029,0.006723357536499335,1,10,0,0,0.4987338077662494,5000,22.402817037417687,0.161026255284901
0.9925457675178724,0.006723357536499335,1,10,0,0,0.5289888306874777,5000,23.771743102256295,0.161026255284901
1.049702778085242,0.006723357536499335,1,10,0,0,0.5592438536087058,5000,25.140669167094902,0.161026255284901
1.1068597886526115,0.006723357536499335,1,10,0,0,0.589498876529934,5000,26.50959523193351,0.161026255284901
1.1640167992199808,0.006723357536499335,1,10,0,0,0.619753899451162,5000,27.878521296772114,0.161026255284901
1.2211738097873501,0.006723357536499335,1,10,0,0,0.6500089223723904,5000,29.247447361610714,0.161026255284901
1.2783308203547197,0.006723357536499335,1,10,0,0,0.6802639452936184,5000,30.616373426449325,0.161026255284901
1.3354878309220892,0.006723357536499335,1,10,0,0,0.7105189682148466,5000,31.985299491287932,0.161026255284901
1.3926448414894586,0.006723357536499335,1,10,0,0,0.7407739911360747,5000,33.354225556126536,0.161026255284901
1.4498018520568279,0.006723357536499335,1,10,0,0,0.7710290140573028,5000,34.72315162096514,0.161026255284901
1.5069588626241974,0.006723357536499335,1,10,0,0,0.801284036978531,5000,36.092077685803744,0.161026255284901
1.564115873191567,0.006723357536499335,0,9,0,1,0.8121570409660385,5000,37.461003750642355,0.161026255284901
1.6212728837589363,0.006723357536499335,0,8,0,2,0.8183654886447012,5000,38.82992981548096,0.161026255284901
1.6784298943263056,0.006723357536499335,0,7,0,3,0.8241422993693132,5000,40.19885588031956,0.161026255284901
1.7355869048936752,0.006723357536499335,0,6,0,4,0.8263471841051374,5000,41.56778194515817,0.161026255284901
1.7927439154610447,0.006723357536499335,0,6,0,4,0.8545792867346492,5000,42.93670800999678,0.161026255284901
1.849900926028414,0.006723357536499335,0,6,0,4,0.8828113893641611,5000,44.30563407483538,0.161026255284901
1.9070579365957834,0.006723357536499335,0,5,0,5,0.8867491762240645,5000,45.67456013967398,0.161026255284901
1.964214947163153,0.006723357536499335,0,4,0,6,0.889415917906471,5000,47.04348620451259,0.161026255284901
2.0213719577305223,0.006723357536499335,0,3,0,7,0.8846933799834441,5000,48.412412269351194,0.161026255284901
2.0785289682978916,0.006723357536499335,0,2,0,8,0.8708991822781675,5000,49.7813383341898,0.161026255284901
2.135685978865261,0.006723357536499335,0,1,0,9,0.7886220239528735,5000,51.1502643990284,0.161026255284901
2.1928429894326307,0.006723357536499335,0,1,0,9,0.8182231550458121,5000,52.51919046386701,0.161026255284901
2.25,0.006723357536499335,0,1,0,9,0.8478242861387499,5000,53.888116528705616,0.161026255284901
0.020876587872591997,0.009236708571873866,0,10,16,0,0.018887488380642324,5000,0.5,0.22122170127237017
0.07803359843996144,0.009236708571873866,1,10,0,0,0.047111099320438596,5000,1.8689260648386057,0.22122170127237017
0.13519060900733088,0.009236708571873866,1,10,0,0,0.07729416461176537,5000,3.2378521296772114,0.22122170127237017
0.1923476195747003,0.009236708571873866,1,10,0,0,0.10747722990309247,5000,4.606778194515817,0.22122170127237017
0.24950463014206975,0.009236708571873866,1,10,0,0,0.13766029519441922,5000,5.975704259354422,0.22122170127237017
0.3066616407094392,0.009236708571873866,1,10,0,0,0.16784336048574638,5000,7.3446303241930275,0.22122170127237017
0.3638186512768086,0.009236708571873866,1,10,0,0,0.19802642577707327,5000,8.713556389031634,0.22122170127237017
0.42097566184417806,0.009236708571873866,1,10,0,0,0.2282094910684002,5000,10.08248245387024,0.22122170127237017
0.4781326724115475,0.009236708571873866,1,10,0,0,0.25839255635972724,5000,11.451408518708844,0.22122170127237017
0.5352896829789169,0.009236708571873866,1,10,0,0,0.28857562165105394,5000,12.82033458354745,0.22122170127237017
0.5924466935462863,0.009236708571873866,1,10,0,0,0.3187586869423811,5000,14.189260648386055,0.22122170127237017
0.6496037041136558,0.009236708571873866,1,10,0,0,0.3489417522337078,5000,15.558186713224659,0.22122170127237017
0.7067607146810252,0.009236708571873866,1,10,0,0,0.3791248175250349,5000,16.927112778063265,0.22122170127237017
0.7639177252483946,0.009236708571873866,1,10,0,0,0.40930788281636177,5000,18.296038842901872,0.22122170127237017
0.8210747358157641,0.009236708571873866,1,10,0,0,0.4394909481076888,5000,19.664964907740476,0.22122170127237017
0.8782317463831335,0.009236708571873866,1,10,0,0,0.4696740133990157,5000,21.033890972579083,0.22122170127237017
0.9353887569505029,0.009236708571873866,1,10,0,0,0.4998570786903427,5000,22.402817037417687,0.22122170127237017
0.9925457675178724,0.009236708571873866,1,10,0,0,0.5300401439816695,5000,23.771743102256295,0.22122170127237017
1.049702778085242,0.009236708571873866,1,10,0,0,0.5602232092729965,5000,25.140669167094902,0.22122170127237017
1.1068597886526115,0.009236708571873866,1,10,0,0,0.5904062745643236,5000,26.50959523193351,0.22122170127237017
1.1640167992199808,0.009236708571873866,1,10,0,0,0.6205893398556505,5000,27.878521296772114,0.22122170127237017
1.2211738097873501,0.009236708571873866,1,10,0,0,0.6507724051469774,5000,29.247447361610714,0.22122170127237017
1.2783308203547197,0.009236708571873866,1,10,0,0,0.6809554704383042,5000,30.616373426449325,0.22122170127237017
1.3354878309220892,0.009236708571873866,1,10,0,0,0.7111385357296314,5000,31.985299491287932,0.22122170127237017
1.3926448414894586,0.009236708571873866,1,10,0,0,0.7413216010209582,5000,33.354225556126536,0.22122170127237017
1.4498018520568279,0.009236708571873866,1,10,0,0,0.7715046663122852,5000,34.72315162096514,0.22122170127237017
1.5069588626241974,0.009236708571873866,1,10,0,0,0.8016877316036121,5000,36.092077685803744,0.22122170127237017
1.564115873191567,0.009236708571873866,0,9,0,1,0.8125496785825836,5000,37.461003750642355,0.22122170127237017
1.6212728837589363,0.009236708571873866,0,8,0,2,0.8187265260207272,5000,38.82992981548096,0.22122170127237017
1.6784298943263056,0.009236708571873866,0,7,0,3,0.8244932046498571,5000,40.19885588031956,0.22122170127237017
1.7355869048936752,0.009236708571873866,0,6,0,4,0.8266864819148744,5000,41.56778194515817,0.22122170127237017
1.7927439154610447,0.009236708571873866,0,6,0,4,0.8548568555804613,5000,42.93670800999678,0.22122170127237017
1.849900926028414,0.009236708571873866,0,6,0,4,0.8830272292460476,5000,44.30563407483538,0.22122170127237017
1.9070579365957834,0.009236708571873866,0,5,0,5,0.8869501312152595,5000,45.67456013967398,0.22122170127237017
1.964214947163153,0.009236708571873866,0,4,0,6,0.8896300809883935,5000,47.04348620451259,0.22122170127237017
2.0213719577305223,0.009236708571873866,0,3,0,7,0.8849452909974329,5000,48.412412269351194,0.22122170127237017
2.0785289682978916,0.009236708571873866,0,2,0,8,0.8711859976032758,5000,49.7813383341898,0.22122170127237017
2.135685978865261,0.009236708571873866,0,1,0,9,0.7891484287600321,5000,51.1502643990284,0.22122170127237017
2.1928429894326307,0.009236708571873866,0,1,0,9,0.8186758427231351,5000,52.51919046386701,0.22122170127237017
2.25,0.009236708571873866,0,1,0,9,0.8482032566862374,5000,53.888116528705616,0.22122170127237017
0.020876587872591997,0.01268961003167922,0,10,19,0,0.022434310846488524,5000,0.5,0.3039196373737607
0.07803359843996144,0.01268961003167922,1,10,0,0,0.050120053448450406,5000,1.8689260648386057,0.3039196373737607
0.13519060900733088,0.01268961003167922,1,10,0,0,0.0802048378800648,5000,3.2378521296772114,0.3039196373737607
0.1923476195747003,0.01268961003167922,1,10,0,0,0.11028962231167905,5000,4.606778194515817,0.3039196373737607
0.24950463014206975,0.01268961003167922,1,10,0,0,0.14037440674329324,5000,5.975704259354422,0.3039196373737607
0.3066616407094392,0.01268961003167922,1,10,0,0,0.1704591911749076,5000,7.3446303241930275,0.3039196373737607
0.3638186512768086,0.01268961003167922,1,10,0,0,0.200543975606522,5000,8.713556389031634,0.3039196373737607
0.42097566184417806,0.01268961003167922,1,10,0,0,0.23062876003813604,5000,10.08248245387024,0.3039196373737607
0.4781326724115475,0.01268961003167922,1,10,0,0,0.2607135444697504,5000,11.451408518708844,0.3039196373737607
0.5352896829789169,0.01268961003167922,1,10,0,0,0.2907983289013648,5000,12.82033458354745,0.3039196373737607
0.5924466935462863,0.01268961003167922,1,10,0,0,0.320883113332979,5000,14.189260648386055,0.3039196373737607
0.6496037041136558,0.01268961003167922,1,10,0,0,0.35096789776459325,5000,15.558186713224659,0.3039196373737607
0.7067607146810252,0.01268961003167922,1,10,0,0,0.3810526821962076,5000,16.927112778063265,0.3039196373737607
0.7639177252483946,0.01268961003167922,1,10,0,0,0.41113746662782197,5000,18.296038842901872,0.3039196373737607
0.8210747358157641,0.01268961003167922,1,10,0,0,0.441222251059436,5000,19.664964907740476,0.3039196373737607
0.8782317463831335,0.01268961003167922,1,10,0,0,0.47130703549105035,5000,21.033890972579083,0.3039196373737607
0.9353887569505029,0.01268961003167922,1,10,0,0,0.5013918199226647,5000,22.402817037417687,0.3039196373737607
0.9925457675178724,0.01268961003167922,1,10,0,0,0.5314766043542789,5000,23.771743102256295,0.3039196373737607
1.049702778085242,0.01268961003167922,1,10,0,0,0.5615613887858935,5000,25.140669167094902,0.3039196373737607
1.1068597886526115,0.01268961003167922,1,10,0,0,0.5916461732175075,5000,26.50959523193351,0.3039196373737607
1.1640167992199808,0.01268961003167922,1,10,0,0,0.6217309576491219,5000,27.878521296772114,0.3039196373737607
1.2211738097873501,0.01268961003167922,1,10,0,0,0.6518157420807362,5000,29.247447361610714,0.3039196373737607
1.2783308203547197,0.01268961003167922,1,10,0,0,0.6819005265123504,5000,30.616373426449325,0.3039196373737607
1.3354878309220892,0.01268961003167922,1,10,0,0,0.7119853109439648,5000,31.985299491287932,0.3039196373737607
1.3926448414894586,0.01268961003167922,1,10,0,0,0.7420700953755791,5000,33.354225556126536,0.3039196373737607
1.4498018520568279,0.01268961003167922,1,10,0,0,0.7721548798071932,5000,34.72315162096514,0.3039196373737607
1.5069588626241974,0.01268961003167922,1,10,0,0,0.8022396642388075,5000,36.092077685803744,0.3039196373737607
1.564115873191567,0.01268961003167922,0,9,0,1,0.8130863672764694,5000,37.461003750642355,0.3039196373737607
1.6212728837589363,0.01268961003167922,0,8,0,2,0.8192201803106632,5000,38.82992981548096,0.3039196373737607
1.6784298943263056,0.01268961003167922,0,7,0,3,0.8249729813428486,5000,40.19885588031956,0.3039196373737607
1.7355869048936752,0.01268961003167922,0,6,0,4,0.827150452460923,5000,41.56778194515817,0.3039196373737607
1.7927439154610447,0.01268961003167922,0,6,0,4,0.8552364759509076,5000,42.93670800999678,0.3039196373737607
1.849900926028414,0.01268961003167922,0,6,0,4,0.8833224994408916,5000,44.30563407483538,0.3039196373737607
1.9070579365957834,0.01268961003167922,0,5,0,5,0.8872250932659602,5000,45.67456013967398,0.3039196373737607
1.964214947163153,0.01268961003167922,0,4,0,6,0.8899229795636827,5000,47.04348620451259,0.3039196373737607
2.0213719577305223,0.01268961003167922,0,3,0,7,0.8852896047079394,5000,48.412412269351194,0.3039196373737607
2.0785289682978916,0.01268961003167922,0,2,0,8,0.8715779696793531,5000,49.7813383341898,0.3039196373737607
2.135685978865261,0.01268961003167922,0,1,0,9,0.7898673555574686,5000,51.1502643990284,0.3039196373737607
2.1928429894326307,0.01268961003167922,0,1,0,9,0.8192940918304209,5000,52.51919046386701,0.3039196373737607
2.25,0.01268961003167922,0,1,0,9,0.8487208281033717,5000,53.888116528705616,0.3039196373737607
0.020876587872591997,0.017433288221999882,0,10,22,0,0.027612758480866546,5000,0.5,0.41753202986028476
0.07803359843996144,0.017433288221999882,1,10,0,0,0.054221927878634446,5000,1.8689260648386057,0.41753202986028476
0.13519060900733088,0.017433288221999882,1,10,0,0,0.08417276760244342,5000,3.2378521296772114,0.41753202986028476
0.1923476195747003,0.017433288221999882,1,10,0,0,0.11412360732625242,5000,4.606778194515817,0.41753202986028476
0.24950463014206975,0.017433288221999882,1,10,0,0,0.14407444705006142,5000,5.975704259354422,0.41753202986028476
0.3066616407094392,0.017433288221999882,1,10,0,0,0.17402528677387036,5000,7.3446303241930275,0.41753202986028476
0.3638186512768086,0.017433288221999882,1,10,0,0,0.20397612649767938,5000,8.713556389031634,0.41753202986028476
0.42097566184417806,0.017433288221999882,1,10,0,0,0.2339269662214883,5000,10.08248245387024,0.41753202986028476
0.4781326724115475,0.017433288221999882,1,10,0,0,0.2638778059452973,5000,11.451408518708844,0.41753202986028476
0.5352896829789169,0.017433288221999882,1,10,0,0,0.29382864566910627,5000,12.82033458354745,0.41753202986028476
0.5924466935462863,0.017433288221999882,1,10,0,0,0.3237794853929152,5000,14.189260648386055,0.41753202986028476
0.6496037041136558,0.017433288221999882,1,10,0,0,0.3537303251167242,5000,15.558186713224659,0.41753202986028476
0.7067607146810252,0.017433288221999882,1,10,0,0,0.3836811648405332,5000,16.927112778063265,0.41753202986028476
0.7639177252483946,0.017433288221999882,1,10,0,0,0.4136320045643421,5000,18.296038842901872,0.41753202986028476
0.8210747358157641,0.017433288221999882,1,10,0,0,0.4435828442881512,5000,19.664964907740476,0.41753202986028476
0.8782317463831335,0.017433288221999882,1,10,0,0,0.47353368401196017,5000,21.033890972579083,0.41753202986028476
0.9353887569505029,0.017433288221999882,1,10,0,0,0.5034845237357691,5000,22.402817037417687,0.41753202986028476
0.9925457675178724,0.017433288221999882,1,10,0,0,0.5334353634595781,5000,23.771743102256295,0.41753202986028476
1.049702778085242,0.017433288221999882,1,10,0,0,0.5633862031833871,5000,25.140669167094902,0.41753202986028476
1.1068597886526115,0.017433288221999882,1,10,0,0,0.5933370429071962,5000,26.50959523193351,0.41753202986028476
1.1640167992199808,0.017433288221999882,1,10,0,0,0.623287882631005,5000,27.878521296772114,0.41753202986028476
1.2211738097873501,0.017433288221999882,1,10,0,0,0.653238722354814,5000,29.247447361610714,0.41753202986028476
1.2783308203547197,0.017433288221999882,1,10,0,0,0.683189562078623,5000,30.616373426449325,0.41753202986028476
1.3354878309220892,0.017433288221999882,1,10,0,0,0.7131404018024321,5000,31.985299491287932,0.41753202986028476
1.3926448414894586,0.017433288221999882,1,10,0,0,0.7430912415262412,5000,33.354225556126536,0.41753202986028476
1.4498018520568279,0.017433288221999882,1,10,0,0,0.7730420812500499,5000,34.72315162096514,0.41753202986028476
1.5069588626241974,0.017433288221999882,1,10,0,0,0.802992920973859,5000,36.092077685803744,0.41753202986028476
1.564115873191567,0.017433288221999882,0,9,0,1,0.8138185849479537,5000,37.461003750642355,0.41753202986028476
1.6212728837589363,0.017433288221999882,0,8,0,2,0.8198939811424257,5000,38.82992981548096,0.41753202986028476
1.6784298943263056,0.017433288221999882,0,7,0,3,0.8256277965228364,5000,40.19885588031956,0.41753202986028476
1.7355869048936752,0.017433288221999882,0,6,0,4,0.8277838141342378,5000,41.56778194515817,0.41753202986028476
1.7927439154610447,0.017433288221999882,0,6,0,4,0.8557548047315521,5000,42.93670800999678,0.41753202986028476
1.849900926028414,0.017433288221999882,0,6,0,4,0.8837257953288663,5000,44.30563407483538,0.41753202986028476
1.9070579365957834,0.017433288221999882,0,5,0,5,0.8876007528037381,5000,45.67456013967398,0.41753202986028476
1.964214947163153,0.017433288221999882,0,4,0,6,0.8903228916385622,5000,47.04348620451259,0.41753202986028476
2.0213719577305223,0.017433288221999882,0,3,0,7,0.8857593248125726,5000,48.412412269351194,0.41753202986028476
2.0785289682978916,0.017433288221999882,0,2,0,8,0.872112615287487,5000,49.7813383341898,0.41753202986028476
2.135685978865261,0.017433288221999882,0,1,0,9,0.7908470774262681,5000,51.1502643990284,0.41753202986028476
2.1928429894326307,0.017433288221999882,0,1,0,9,0.8201366145642146,5000,52.51919046386701,0.41753202986028476
2.25,0.017433288221999882,0,1,0,9,0.8494261517021603,5000,53.888116528705616,0.41753202986028476
0.020876587872591997,0.02395026619987486,0,10,25,0,0.0349828231386824,5000,0.5,0.5736154381655004
0.07803359843996144,0.02395026619987486,1,10,0,0,0.059797832042561186,5000,1.8689260648386057,0.5736154381655004
0.13519060900733088,0.02395026619987486,1,10,0,0,0.08956665608227767,5000,3.2378521296772114,0.5736154381655004
0.1923476195747003,0.02395026619987486,1,10,0,0,0.11933548012199383,5000,4.606778194515817,0.5736154381655004
0.24950463014206975,0.02395026619987486,1,10,0,0,0.1491043041617103,5000,5.975704259354422,0.5736154381655004
0.3066616407094392,0.02395026619987486,1,10,0,0,0.17887312820142673,5000,7.3446303241930275,0.5736154381655004
0.3638186512768086,0.02395026619987486,1,10,0,0,0.20864195224114304,5000,8.713556389031634,0.5736154381655004
0.42097566184417806,0.02395026619987486,1,10,0,0,0.23841077628085933,5000,10.08248245387024,0.5736154381655004
0.4781326724115475,0.02395026619987486,1,10,0,0,0.26817960032057586,5000,11.451408518708844,0.5736154381655004
0.5352896829789169,0.02395026619987486,1,10,0,0,0.2979484243602922,5000,12.82033458354745,0.5736154381655004
0.5924466935462863,0.02395026619987486,1,10,0,0,0.32771724840000843,5000,14.189260648386055,0.5736154381655004
0.6496037041136558,0.02395026619987486,1,10,0,0,0.3574860724397249,5000,15.558186713224659,0.5736154381655004
0.7067607146810252,0.02395026619987486,1,10,0,0,0.38725489647944117,5000,16.927112778063265,0.5736154381655004
0.7639177252483946,0.02395026619987486,1,10,0,0,0.4170237205191575,5000,18.296038842901872,0.5736154381655004
0.8210747358157641,0.02395026619987486,1,10,0,0,0.446792544558874,5000,19.664964907740476,0.5736154381655004
0.8782317463831335,0.02395026619987486,1,10,0,0,0.4765613685985904,5000,21.033890972579083,0.5736154381655004
0.9353887569505029,0.02395026619987486,1,10,0,0,0.5063301926383066,5000,22.402817037417687,0.5736154381655004
0.9925457675178724,0.02395026619987486,1,10,0,0,0.5360990166780231,5000,23.771743102256295,0.5736154381655004
1.049702778085242,0.02395026619987486,1,10,0,0,0.5658678407177395,5000,25.140669167094902,0.5736154381655004
1.1068597886526115,0.02395026619987486,1,10,0,0,0.595636664757456,5000,26.50959523193351,0.5736154381655004
1.1640167992199808,0.02395026619987486,1,10,0,0,0.6254054887971721,5000,27.878521296772114,0.5736154381655004
1.2211738097873501,0.02395026619987486,1,10,0,0,0.6551743128368887,5000,29.247447361610714,0.5736154381655004
1.2783308203547197,0.02395026619987486,1,10,0,0,0.6849431368766051,5000,30.616373426449325,0.5736154381655004
1.3354878309220892,0.02395026619987486,1,10,0,0,0.7147119609163213,5000,31.985299491287932,0.5736154381655004
1.3926448414894586,0.02395026619987486,1,10,0,0,0.7444807849560375,5000,33.354225556126536,0.5736154381655004
1.4498018520568279,0.02395026619987486,1,10,0,0,0.774249608995754,5000,34.72315162096514,0.5736154381655004
1.5069588626241974,0.02395026619987486,1,10,0,0,0.8040184330354704,5000,36.092077685803744,0.5736154381655004
1.564115873191567,0.02395026619987486,0,9,0,1,0.814815022083248,5000,37.461003750642355,0.5736154381655004
1.6212728837589363,0.02395026619987486,0,8,0,2,0.8208114687422461,5000,38.82992981548096,0.5736154381655004
1.6784298943263056,0.02395026619987486,0,7,0,3,0.8265193521672825,5000,40.19885588031956,0.5736154381655004
1.7355869048936752,0.02395026619987486,0,6,0,4,0.8286463801501588,5000,41.56778194515817,0.5736154381655004
1.7927439154610447,0.02395026619987486,0,6,0,4,0.8564609172251831,5000,42.93670800999678,0.5736154381655004
1.849900926028414,0.02395026619987486,0,6,0,4,0.8842754543002077,5000,44.30563407483538,0.5736154381655004
1.9070579365957834,0.02395026619987486,0,5,0,5,0.8881129344015264,5000,45.67456013967398,0.5736154381655004
1.964214947163153,0.02395026619987486,0,4,0,6,0.8908676715657782,5000,47.04348620451259,0.5736154381655004
2.0213719577305223,0.02395026619987486,0,3,0,7,0.8863984738377462,5000,48.412412269351194,0.5736154381655004
2.0785289682978916,0.02395026619987486,0,2,0,8,0.8728399407349116,5000,49.7813383341898,0.5736154381655004
2.135685978865261,0.02395026619987486,0,1,0,9,0.792178240701883,5000,51.1502643990284,0.5736154381655004
2.1928429894326307,0.02395026619987486,0,1,0,9,0.8212813632503607,5000,52.51919046386701,0.5736154381655004
2.25,0.02395026619987486,0,1,0,9,0.8503844857988379,5000,53.888116528705616,0.5736154381655004
0.020876587872591997,0.03290344562312668,0,10,27,0,0.04518686382737101,5000,0.5,0.7880465386377685
0.07803359843996144,0.03290344562312668,0,10,1,0,0.06735270354943193,5000,1.8689260648386057,0.7880465386377685
0.13519060900733088,0.03290344562312668,1,10,0,0,0.09687076315621412,5000,3.2378521296772114,0.7880465386377685
0.1923476195747003,0.03290344562312668,1,10,0,0,0.12639323036143807,5000,4.606778194515817,0.7880465386377685
0.24950463014206975,0.03290344562312668,1,10,0,0,0.15591569756666174,5000,5.975704259354422,0.7880465386377685
0.3066616407094392,0.03290344562312668,1,10,0,0,0.1854381647718853,5000,7.3446303241930275,0.7880465386377685
0.3638186512768086,0.03290344562312668,1,10,0,0,0.21496063197710918,5000,8.713556389031634,0.7880465386377685
0.42097566184417806,0.03290344562312668,1,10,0,0,0.24448309918233285,5000,10.08248245387024,0.7880465386377685
0.4781326724115475,0.03290344562312668,1,10,0,0,0.2740055663875568,5000,11.451408518708844,0.7880465386377685
0.5352896829789169,0.03290344562312668,1,10,0,0,0.3035280335927804,5000,12.82033458354745,0.7880465386377685
0.5924466935462863,0.03290344562312668,1,10,0,0,0.333050500798004,5000,14.189260648386055,0.7880465386377685
0.6496037041136558,0.03290344562312668,1,10,0,0,0.3625729680032279,5000,15.558186713224659,0.7880465386377685
0.7067607146810252,0.03290344562312668,1,10,0,0,0.3920954352084515,5000,16.927112778063265,0.7880465386377685
0.7639177252483946,0.03290344562312668,1,10,0,0,0.42161790241367525,5000,18.296038842901872,0.7880465386377685
0.8210747358157641,0.03290344562312668,1,10,0,0,0.45114036961889903,5000,19.664964907740476,0.7880465386377685
0.8782317463831335,0.03290344562312668,1,10,0,0,0.48066283682412286,5000,21.033890972579083,0.7880465386377685
0.9353887569505029,0.03290344562312668,1,10,0,0,0.5101853040293465,5000,22.402817037417687,0.7880465386377685
0.9925457675178724,0.03290344562312668,1,10,0,0,0.5397077712345701,5000,23.771743102256295,0.7880465386377685
1.049702778085242,0.03290344562312668,1,10,0,0,0.569230238439794,5000,25.140669167094902,0.7880465386377685
1.1068597886526115,0.03290344562312668,1,10,0,0,0.5987527056450179,5000,26.50959523193351,0.7880465386377685
1.1640167992199808,0.03290344562312668,1,10,0,0,0.6282751728502417,5000,27.878521296772114,0.7880465386377685
1.2211738097873501,0.03290344562312668,1,10,0,0,0.6577976400554653,5000,29.247447361610714,0.7880465386377685
1.2783308203547197,0.03290344562312668,1,10,0,0,0.6873201072606892,5000,30.616373426449325,0.7880465386377685
1.3354878309220892,0.03290344562312668,1,10,0,0,0.7168425744659129,5000,31.985299491287932,0.7880465386377685
1.3926448414894586,0.03290344562312668,1,10,0,0,0.7463650416711365,5000,33.354225556126536,0.7880465386377685
1.4498018520568279,0.03290344562312668,1,10,0,0,0.7758875088763604,5000,34.72315162096514,0.7880465386377685
1.5069588626241974,0.03290344562312668,1,10,0,0,0.8054099760815839,5000,36.092077685803744,0.7880465386377685
1.564115873191567,0.03290344562312668,0,9,0,1,0.8161663266330345,5000,37.461003750642355,0.7880465386377685
1.6212728837589363,0.03290344562312668,0,8,0,2,0.8220567094361957,5000,38.82992981548096,0.7880465386377685
1.6784298943263056,0.03290344562312668,0,7,0,3,0.8277292529820642,5000,40.19885588031956,0.7880465386377685
1.7355869048936752,0.03290344562312668,0,6,0,4,0.8298173432023446,5000,41.56778194515817,0.7880465386377685
1.7927439154610447,0.03290344562312668,0,6,0,4,0.8574198703707466,5000,42.93670800999678,0.7880465386377685
1.849900926028414,0.03290344562312668,0,6,0,4,0.8850223975391484,5000,44.30563407483538,0.7880465386377685
1.9070579365957834,0.03290344562312668,0,5,0,5,0.8888092971606356,5000,45.67456013967398,0.7880465386377685
1.964214947163153,0.03290344562312668,0,4,0,6,0.8916074942986789,5000,47.04348620451259,0.7880465386377685
2.0213719577305223,0.03290344562312668,0,3,0,7,0.8872651135651005,5000,48.412412269351194,0.7880465386377685
2.0785289682978916,0.03290344562312668,0,2,0,8,0.873825834607584,5000,49.7813383341898,0.7880465386377685
2.135685978865261,0.03290344562312668,0,1,0,9,0.7939796341495826,5000,51.1502643990284,0.7880465386377685
2.1928429894326307,0.03290344562312668,0,1,0,9,0.8228304916106918,5000,52.51919046386701,0.7880465386377685
2.25,0.03290344562312668,0,1,0,9,0.8516813490718006,5000,53.888116528705616,0.7880465386377685
0.020876587872591997,0.04520353656360243,0,10,36,0,0.0592950742189635,5000,0.5,1.0826370870440056
0.07803359843996144,0.04520353656360243,0,10,3,0,0.07795065094111728,5000,1.8689260648386057,1.0826370870440056
0.13519060900733088,0.04520353656360243,1,10,0,0,0.10671023537347238,5000,3.2378521296772114,1.0826370870440056
0.1923476195747003,0.04520353656360243,1,10,0,0,0.13590104681232637,5000,4.606778194515817,1.0826370870440056
0.24950463014206975,0.04520353656360243,1,10,0,0,0.1650918582511804,5000,5.975704259354422,1.0826370870440056
0.3066616407094392,0.04520353656360243,1,10,0,0,0.19428266969003466,5000,7.3446303241930275,1.0826370870440056
0.3638186512768086,0.04520353656360243,1,10,0,0,0.22347348112888868,5000,8.713556389031634,1.0826370870440056
0.42097566184417806,0.04520353656360243,1,10,0,0,0.25266429256774264,5000,10.08248245387024,1.0826370870440056
0.4781326724115475,0.04520353656360243,1,10,0,0,0.28185510400659697,5000,11.451408518708844,1.0826370870440056
0.5352896829789169,0.04520353656360243,1,10,0,0,0.311045915445451,5000,12.82033458354745,1.0826370870440056
0.5924466935462863,0.04520353656360243,1,10,0,0,0.34023672688430506,5000,14.189260648386055,1.0826370870440056
0.6496037041136558,0.04520353656360243,1,10,0,0,0.3694275383231593,5000,15.558186713224659,1.0826370870440056
0.7067607146810252,0.04520353656360243,1,10,0,0,0.39861834976201327,5000,16.927112778063265,1.0826370870440056
0.7639177252483946,0.04520353656360243,1,10,0,0,0.42780916120086737,5000,18.296038842901872,1.0826370870440056
0.8210747358157641,0.04520353656360243,1,10,0,0,0.45699997263972153,5000,19.664964907740476,1.0826370870440056
0.8782317463831335,0.04520353656360243,1,10,0,0,0.4861907840785754,5000,21.033890972579083,1.0826370870440056
0.9353887569505029,0.04520353656360243,1,10,0,0,0.5153815955174299,5000,22.402817037417687,1.0826370870440056
0.9925457675178724,0.04520353656360243,1,10,0,0,0.5445724069562837,5000,23.771743102256295,1.0826370870440056
1.049702778085242,0.04520353656360243,1,10,0,0,0.5737632183951381,5000,25.140669167094902,1.0826370870440056
1.1068597886526115,0.04520353656360243,1,10,0,0,0.602954029833992,5000,26.50959523193351,1.0826370870440056
1.1640167992199808,0.04520353656360243,1,10,0,0,0.6321448412728462,5000,27.878521296772114,1.0826370870440056
1.2211738097873501,0.04520353656360243,1,10,0,0,0.6613356527117003,5000,29.247447361610714,1.0826370870440056
1.2783308203547197,0.04520353656360243,1,10,0,0,0.6905264641505544,5000,30.616373426449325,1.0826370870440056
1.3354878309220892,0.04520353656360243,1,10,0,0,0.7197172755894087,5000,31.985299491287932,1.0826370870440056
1.3926448414894586,0.04520353656360243,1,10,0,0,0.7489080870282626,5000,33.354225556126536,1.0826370870440056
